# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Mar  7 09:26:46 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
#
pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
TOI-4336 A b,16.33635100000,0.00001700000,-0.00001700000,0,0.19065070,0.00713713,-0.00713713,0,0.01047735,0.00106976,-0.00116415,0,1.5300,0.1400,-0.1400,0,309.40,6.90,-7.40,0,3307.00,94.00,-94.00,0,0.306000,0.008000,-0.008000,0,0.1400,0.1300,-0.1300,0
TOI-4336 A c,7.58726600000,0.00001200000,-0.00001200000,0,0.11160694,0.00588814,-0.00588814,0,0.00487685,0.00040903,-0.00040903,0,4.2400,0.3900,-0.3900,0,399.50,8.90,-9.50,0,3307.00,94.00,-94.00,0,0.306000,0.008000,-0.008000,0,0.1400,0.1300,-0.1300,0
TOI-4342 b,5.53825920000,0.00000340000,-0.00000340000,0,0.20777982,0.00767242,-0.00758321,0,0.02296837,0.00409026,-0.00409026,0,27.8000,3.6000,-3.2000,0,639.00,20.00,-19.00,0,3866.00,92.00,-92.00,0,0.587000,0.013000,-0.013000,0,0.2600,0.1300,-0.1300,0
TOI-4342 c,10.68866200000,0.00015000000,-0.00015000000,0,0.20956410,0.00838613,-0.00820770,0,0.01510249,0.00440489,-0.00440489,0,11.6000,1.5000,-1.4000,0,514.00,16.00,-16.00,0,3866.00,92.00,-92.00,0,0.587000,0.013000,-0.013000,0,0.2600,0.1300,-0.1300,0
TOI-4364 b,5.42401900000,0.00001000000,-0.00001100000,0,0.17932050,0.00892142,-0.00713713,0,0.01480000,,,0,13.3328,,,0,488.00,9.00,-7.00,0,3528.00,33.00,-20.00,0,0.487000,0.017000,-0.016000,0,0.1480,0.0460,-0.0460,0
TOI-4377 b,4.37808100000,0.00001900000,-0.00001900000,0,1.34800000,0.08100000,-0.08100000,0,0.95700000,0.08900000,-0.08700000,0,430.9826,,,0,1162.08,,,0,4974.00,57.00,-57.00,0,1.360000,0.080000,-0.070000,0,0.2050,0.0380,-0.0380,0
TOI-4379 b,3.25352000000,0.00002000000,-0.00002000000,0,1.48900000,0.07900000,-0.07900000,0,1.11300000,0.07100000,-0.07100000,0,2886.0903,,,0,1869.38,,,0,6020.00,100.00,-100.00,0,1.372000,0.037000,-0.105000,0,0.1600,0.0600,-0.0600,0
TOI-4406 b,30.08364000000,0.00005000000,-0.00005000000,0,1.00000000,0.02000000,-0.02000000,0,0.30000000,0.03000000,-0.03000000,0,58.0054,,,0,904.00,16.00,-17.00,0,6219.00,70.00,-70.00,0,1.190000,0.030000,-0.030000,0,0.1000,0.0500,-0.0500,0
TOI-4438 b,7.44628000000,0.00000900000,-0.00000900000,0,0.22481973,0.01159784,-0.01159784,0,0.01699030,0.00346099,-0.00346099,0,6.0000,0.9000,-0.7700,0,435.00,15.00,-15.00,0,3422.00,81.00,-81.00,0,0.368000,0.021000,-0.021000,0,-0.1900,0.0500,-0.0500,0
TOI-444 b,17.96360000000,0.00004000000,-0.00004000000,0,0.24712327,0.01784284,-0.01784284,0,0.02550000,,,0,23.4694,,,0,609.00,61.00,-61.00,0,5225.00,70.00,-70.00,0,0.960000,0.130000,-0.130000,0,0.0800,0.0800,-0.0800,0
TOI-4443.01,1.84985670000,,,0,0.15322184,0.01200057,-0.01200057,0,0.01130000,,,0,1194.2104,,,0,1638.82,,,0,5834.00,,,0,1.049133,,,0,,,,
TOI-4463 A b,2.88071980000,0.00000280000,-0.00000270000,0,1.18300000,0.06400000,-0.04500000,0,0.79400000,0.03900000,-0.04000000,0,633.0000,46.0000,-38.0000,0,1395.00,25.00,-22.00,0,5640.00,89.00,-82.00,0,1.056000,0.059000,-0.063000,0,0.2500,0.0850,-0.0850,0
TOI-4465 b,101.94054000000,0.00040000000,-0.00036000000,0,1.25000000,0.08000000,-0.07000000,0,5.89000000,0.26000000,-0.26000000,0,130.5280,,,0,427.00,65.00,-65.00,0,5545.00,19.00,-19.00,0,0.930000,0.060000,-0.060000,0,-0.0600,0.0160,-0.0160,0
TOI-4479 b,1.15890000000,0.00001000000,-0.00002000000,0,0.25158398,0.05798922,-0.05620493,0,0.02630000,,,0,92.5000,17.5000,-33.3000,0,861.00,64.00,-103.00,0,3400.00,100.00,-100.00,0,0.452000,0.090000,-0.090000,0,0.0000,,,-1
TOI-4487 A b,3.95407090000,0.00000210000,-0.00000210000,0,1.30300000,0.06900000,-0.06400000,0,1.25000000,0.16000000,-0.16000000,0,1203.0000,51.0000,-47.0000,0,1639.00,17.00,-16.00,0,6206.00,90.00,-88.00,0,1.378000,0.065000,-0.064000,0,0.2160,0.0890,-0.0880,0
TOI-4495 b,2.56699000000,0.00019000000,-0.00020000000,0,0.22151880,0.01231156,-0.00847535,0,0.02422691,0.00440489,-0.00471953,0,1001.2800,,,0,1735.00,60.00,-60.00,0,6210.00,70.00,-70.00,0,1.247000,0.045000,-0.045000,0,0.1800,0.1000,-0.1000,0
TOI-4495 c,5.18553000000,0.00020000000,-0.00018000000,0,0.35953314,0.02051926,-0.01338213,0,0.07299536,0.01384395,-0.01478785,0,346.6260,,,0,1365.00,33.00,-33.00,0,6210.00,70.00,-70.00,0,1.247000,0.045000,-0.045000,0,0.1800,0.1000,-0.1000,0
TOI-4504 b,2.42614000000,0.00014000000,-0.00013000000,0,0.24007535,0.01703991,-0.01703991,0,0.02430000,,,0,548.0544,,,0,1234.03,,,0,5315.00,60.00,-60.00,0,0.890000,0.060000,-0.040000,0,0.1600,0.0500,-0.0500,0
TOI-4504 c,82.97213000000,0.00013000000,-0.00013000000,0,0.99000000,0.05000000,-0.05000000,0,3.76720000,0.18100000,-0.18220000,0,0.2639,,,0,182.80,,,0,5315.00,60.00,-60.00,0,0.890000,0.060000,-0.040000,0,0.1600,0.0500,-0.0500,0
TOI-4504 d,40.56340000000,0.03630000000,-0.03680000000,0,1.21000000,,,0,1.41660000,0.06510000,-0.06470000,0,,,,,,,,,5315.00,60.00,-60.00,0,0.890000,0.060000,-0.040000,0,0.1600,0.0500,-0.0500,0
TOI-4507 b,104.61611000000,0.00006000000,-0.00006000000,0,0.73155626,0.00892142,-0.00892142,0,0.06292704,,,1,23.5778,,,0,562.01,,,0,6260.00,80.00,-80.00,0,1.110000,0.020000,-0.020000,0,-0.0600,0.0500,-0.0500,0
TOI-451 b,1.85870300000,0.00002500000,-0.00003500000,0,0.17039879,0.01070568,-0.01070568,0,0.01360000,,,0,695.1880,,,0,1491.00,23.00,-19.00,0,5550.00,56.00,-56.00,0,0.950000,0.020000,-0.020000,0,,,,
TOI-451 c,9.19252200000,0.00006000000,-0.00010000000,0,0.27656348,0.01159782,-0.01159782,0,0.03080000,,,0,82.5178,,,0,875.00,13.00,-11.00,0,5550.00,56.00,-56.00,0,0.950000,0.020000,-0.020000,0,,,,
TOI-451 d,16.36498800000,0.00004400000,-0.00004400000,0,0.36310108,0.01338210,-0.01338210,0,0.04900000,,,0,38.2372,,,0,722.00,11.00,-9.00,0,5550.00,56.00,-56.00,0,0.950000,0.020000,-0.020000,0,,,,
TOI-4515 b,15.26644600000,0.00001300000,-0.00001300000,0,1.08600000,0.03900000,-0.03900000,0,2.00500000,0.05200000,-0.05200000,0,42.2987,,,0,705.00,10.00,-10.00,0,5433.00,70.00,-70.00,0,0.949000,0.020000,-0.020000,0,0.0500,0.0300,-0.0300,0
TOI-4527.01,0.39944450000,,,0,0.08097753,0.08496565,-0.08496565,0,0.00217000,,,0,571.5072,,,0,1362.93,,,0,3702.00,,,0,0.483901,,,0,,,,
TOI-4529 b,5.87957700000,0.00001100000,-0.00001000000,0,0.15790910,0.00802928,-0.00713713,0,0.01541712,,,1,14.6089,,,0,511.00,34.00,-15.00,0,3697.00,71.00,-71.00,0,0.482000,0.023000,-0.023000,0,-0.2400,0.0700,-0.0700,0
TOI-4551 b,9.95581000000,0.00007600000,-0.00007800000,0,1.05800000,0.11000000,-0.06200000,0,1.49000000,0.13000000,-0.13000000,0,1247.7400,,,0,1655.00,,,0,4896.00,110.00,-110.00,0,1.310000,0.070000,-0.180000,0,0.2300,0.0600,-0.0600,0
TOI-4559 b,3.96599100000,0.00031400000,-0.00033200000,0,0.12623806,0.01124099,-0.00999199,0,0.00814000,,,0,15.7700,1.4400,-1.4400,0,554.16,19.14,-19.14,0,3558.00,73.00,-83.00,0,0.392000,0.027000,-0.026000,0,-0.0900,0.2000,-0.2200,0
TOI-4562 b,225.10640000000,0.00015000000,-0.00015000000,0,1.11800000,0.01400000,-0.01300000,0,2.30000000,0.48000000,-0.47000000,0,3.2011,,,0,318.00,4.00,-4.00,0,6096.00,32.00,-32.00,0,1.192000,0.057000,-0.057000,0,0.0800,0.0600,-0.0600,0
TOI-4562 c,3990.00000000000,201.00000000000,-192.00000000000,0,1.14000000,,,0,5.77000000,0.37000000,-0.56000000,0,,,,,,,,,6096.00,32.00,-32.00,0,1.192000,0.057000,-0.057000,0,0.0800,0.0600,-0.0600,0
TOI-4582 b,31.03400000000,0.00100000000,-0.00100000000,0,0.94000000,0.09000000,-0.12000000,0,0.53000000,0.05000000,-0.05000000,0,33.7343,,,0,614.66,,,0,5190.00,100.00,-100.00,0,1.340000,0.060000,-0.060000,0,0.1700,0.0600,-0.0600,0
TOI-4600 b,82.68690000000,0.00030000000,-0.00030000000,0,0.60700000,0.02800000,-0.02600000,0,3.02000000,,,1,3.3159,,,0,347.00,12.00,-11.00,0,5170.00,120.00,-120.00,0,0.890000,0.050000,-0.050000,0,0.1600,0.0800,-0.0800,0
TOI-4600 c,482.81910000000,0.00180000000,-0.00170000000,0,0.84100000,0.03700000,-0.03700000,0,9.27000000,,,1,48.3867,,,0,191.00,6.00,-6.00,0,5170.00,120.00,-120.00,0,0.890000,0.050000,-0.050000,0,0.1600,0.0800,-0.0800,0
TOI-4602.01,3.98120910000,,,0,0.22728928,0.06983347,-0.06983347,0,0.02210000,,,0,603.6935,,,0,1380.27,,,0,6011.90,,,0,1.116795,,,0,,,,
TOI-4603 b,7.24599000000,0.00022000000,-0.00021000000,0,1.04200000,0.03800000,-0.03500000,0,12.89000000,0.58000000,-0.57000000,0,1192.0000,71.0000,-68.0000,0,1677.00,24.00,-24.00,0,6264.00,95.00,-94.00,0,1.765000,0.061000,-0.061000,0,0.3420,0.0390,-0.0400,0
TOI-4633 c,271.94450000000,0.00390000000,-0.00400000000,0,0.28548537,0.01784284,-0.01695069,0,0.38700128,,,1,1.5600,0.2000,-0.1600,0,268.57,,,0,5800.00,50.00,-50.00,0,1.100000,0.060000,-0.060000,0,0.2379,0.0124,-0.0124,0
TOI-4638.01,10.28391878700,0.00009278200,-0.00009873100,0,0.26166518,0.03354453,-0.02185747,0,0.02810000,,,0,87.8100,15.3000,-12.9700,0,779.83,,,0,5700.00,131.00,-131.00,0,1.020000,0.130000,-0.130000,0,,,,
TOI-4641 b,22.09341000000,0.00005100000,-0.00004700000,0,0.73000000,0.02600000,-0.02800000,0,3.87000000,,,1,192.5802,,,0,950.11,,,0,6560.00,300.00,-340.00,0,1.410000,0.068000,-0.059000,0,-0.0900,0.1100,-0.1800,0
TOI-4666 b,2.90891680000,0.00000070000,-0.00000060000,0,1.11000000,0.04000000,-0.04000000,0,0.70000000,0.06000000,-0.06000000,0,54.0000,3.0000,-3.0000,0,713.00,14.00,-14.00,0,3512.00,36.00,-36.00,0,0.580000,0.010000,-0.010000,0,0.1900,0.1200,-0.1200,0
TOI-469.01,13.63082050000,0.00000900000,-0.00000900000,0,0.30422035,0.00410385,-0.00410385,0,0.02863180,0.00258001,-0.00248562,0,74.7000,5.1000,-5.1000,0,716.00,12.00,-12.00,0,5289.00,69.00,-69.00,0,0.901000,0.043000,-0.043000,0,0.2400,0.0500,-0.0500,0
TOI-470 b,12.19148000000,0.00003000000,-0.00003000000,0,0.38718953,0.02587211,-0.02587211,0,0.05460000,,,0,44.7551,,,0,660.00,70.00,-70.00,0,5190.00,90.00,-90.00,0,0.870000,0.090000,-0.090000,0,0.1000,0.0800,-0.0800,0
TOI-4734 b,6.23563300000,0.00001000000,-0.00001100000,0,0.97400000,0.02500000,-0.02300000,0,0.19400000,0.03300000,-0.03200000,0,775.0000,81.0000,-66.0000,0,1468.00,36.00,-33.00,0,6070.00,160.00,-150.00,0,1.391000,0.074000,-0.097000,0,0.2880,0.0760,-0.0780,0
TOI-4773 b,1.74528510000,0.00000140000,-0.00000140000,0,1.35800000,0.04900000,-0.04800000,0,5.31000000,0.35000000,-0.34000000,0,3879.8071,,,0,2255.00,73.00,-59.00,0,6740.00,250.00,-200.00,0,1.452000,0.082000,-0.075000,0,0.1100,0.1400,-0.1200,0
TOI-4791 b,4.28088000000,0.00002200000,-0.00002300000,0,1.11000000,0.05000000,-0.05000000,0,2.31000000,0.32000000,-0.33000000,0,783.2000,56.6000,-50.0000,0,1472.00,26.00,-24.00,0,6058.00,99.00,-94.00,0,1.242000,0.072000,-0.077000,0,0.2070,0.0850,-0.0890,0
TOI-4794 b,3.56581160000,0.00000630000,-0.00000630000,0,1.28100000,0.04400000,-0.03900000,0,0.97000000,0.24000000,-0.23000000,0,1310.0000,120.0000,-100.0000,0,1673.00,35.00,-33.00,0,6390.00,160.00,-150.00,0,1.250000,0.068000,-0.075000,0,-0.1020,0.0660,-0.0770,0
TOI-480 b,6.86619600000,0.00001400000,-0.00001400000,0,0.25459230,0.01180659,-0.00913612,0,0.06544412,0.01384395,-0.01321468,0,531.5210,,,0,1198.94,25.36,-27.14,0,6174.00,90.00,-119.00,0,1.279300,0.028200,-0.028800,0,0.1640,0.0770,-0.0700,0
TOI-481 b,10.33111000000,0.00002000000,-0.00002000000,0,0.99000000,0.01000000,-0.01000000,0,1.53000000,0.03000000,-0.03000000,0,253.1260,,,0,1370.00,10.00,-10.00,0,5735.00,72.00,-72.00,0,1.140000,0.020000,-0.010000,0,0.2600,0.0500,-0.0500,0
TOI-4860 b,1.52275910000,0.00000030000,-0.00000030000,0,0.77000000,0.03000000,-0.03000000,0,0.27300000,0.00600000,-0.00600000,0,42.5000,1.9000,-1.9000,0,694.00,15.00,-15.00,0,3260.00,50.00,-50.00,0,0.340000,0.009000,-0.009000,0,0.2700,0.1200,-0.1200,0
TOI-4914 b,10.60057000000,0.00001000000,-0.00001000000,0,1.14818647,0.03211710,-0.03211710,0,0.71422187,0.04090257,-0.04090257,0,18.1082,,,0,894.00,20.00,-20.00,0,5805.00,62.00,-62.00,0,1.030000,0.060000,-0.060000,0,-0.1300,0.0800,-0.0800,0
TOI-4940 b,25.86781100000,0.00005800000,-0.00005600000,0,0.58970572,0.03300925,-0.03300925,0,0.28002532,,,1,40.4612,,,0,643.00,21.00,-18.00,0,5504.00,43.00,-55.00,0,1.012000,0.040000,-0.047000,0,0.3260,0.0370,-0.0490,0
TOI-4961 b,7.47918200000,0.00000820000,-0.00000820000,0,1.10100000,0.04100000,-0.03900000,0,1.80000000,0.21000000,-0.23000000,0,115.0000,16.0000,-14.0000,0,919.00,30.00,-29.00,0,5380.00,180.00,-170.00,0,0.912000,0.051000,-0.040000,0,0.2060,0.0900,-0.0880,0
TOI-4994 b,21.49198400000,0.00002300000,-0.00002300000,0,0.76200000,0.03000000,-0.02700000,0,0.28000000,0.03700000,-0.03400000,0,40.0000,2.1000,-2.3000,0,717.60,9.70,-10.00,0,5640.00,110.00,-110.00,0,1.005000,0.064000,-0.061000,0,0.1650,0.0830,-0.0840,0
TOI-500 b,0.54817700000,0.00001900000,-0.00001900000,0,0.10402373,0.00544206,-0.00517442,0,0.00446782,0.00056634,-0.00056634,0,1138.0000,123.0000,-112.0000,0,1617.00,41.00,-41.00,0,4440.00,100.00,-100.00,0,0.740000,0.017000,-0.017000,0,0.1200,0.0800,-0.0800,0
TOI-500 c,6.63560000000,0.00400000000,-0.00400000000,0,0.18700000,,,0,0.01582615,0.00129000,-0.00129000,0,,,,,,,,,4440.00,100.00,-100.00,0,0.740000,0.017000,-0.017000,0,0.1200,0.0800,-0.0800,0
TOI-500 d,26.23300000000,0.02000000000,-0.02000000000,0,0.56700000,,,0,0.10420717,0.00276879,-0.00276879,0,,,,,,,,,4440.00,100.00,-100.00,0,0.740000,0.017000,-0.017000,0,0.1200,0.0800,-0.0800,0
TOI-500 e,61.30000000000,0.28000000000,-0.28000000000,0,0.35600000,,,0,0.04735260,0.00352391,-0.00349245,0,,,,,,,,,4440.00,100.00,-100.00,0,0.740000,0.017000,-0.017000,0,0.1200,0.0800,-0.0800,0
TOI-5005 b,6.30850440000,0.00000920000,-0.00000880000,0,0.55800000,0.02100000,-0.02100000,0,0.10300000,0.01800000,-0.01800000,0,226.0000,12.0000,-12.0000,0,1040.00,20.00,-20.00,0,5749.00,61.00,-61.00,0,0.970000,0.020000,-0.020000,0,0.1500,0.0400,-0.0400,0
TOI-5027 b,10.24368000000,0.00001000000,-0.00001000000,0,0.96000000,0.05000000,-0.06000000,0,2.02000000,0.13000000,-0.13000000,0,190.9120,,,0,1056.00,23.00,-24.00,0,5909.00,145.00,-144.00,0,1.020000,0.050000,-0.050000,0,-0.1500,0.0300,-0.0300,0
TOI-5076 b,23.44316200000,0.00006200000,-0.00006300000,0,0.31130000,0.00890000,-0.00840000,0,0.05080000,0.00780000,-0.00780000,0,12.8373,,,0,550.00,14.00,-14.00,0,4780.00,120.00,-120.00,0,0.789000,0.046000,-0.047000,0,0.0820,0.0790,-0.0790,0
TOI-5082.01,4.24012200000,,,0,0.22708083,0.01154622,-0.01154622,0,0.02210000,,,0,254.5880,,,0,1164.91,,,0,5670.00,,,0,0.996650,,,0,0.0900,0.1000,-0.1000,0
TOI-5108 b,6.75358100000,0.00000700000,-0.00000700000,0,0.58881358,0.00892142,-0.00892142,0,0.10068326,0.01573176,-0.01573176,0,122.7850,,,0,1180.00,40.00,-40.00,0,5808.00,40.00,-40.00,0,1.100000,0.030000,-0.030000,0,0.2000,0.0200,-0.0500,0
TOI-5110 b,30.15857700000,0.00009200000,-0.00009500000,0,1.06900000,0.05400000,-0.05200000,0,2.90000000,0.13000000,-0.13000000,0,15.1027,,,0,976.00,33.00,-32.00,0,6160.00,150.00,-150.00,0,1.469000,0.089000,-0.088000,0,0.0650,0.0500,-0.0500,0
TOI-512 b,7.18886000000,0.00006900000,-0.00007700000,0,0.13738983,0.00892142,-0.00892142,0,0.01123248,0.00166757,-0.00173049,0,127.0000,9.0000,-8.0000,0,1009.00,29.00,-29.00,0,5277.00,67.00,-67.00,0,0.740000,0.030000,-0.030000,0,-0.1100,0.0500,-0.0500,0
TOI-5126 b,5.45883850000,0.00000700000,-0.00000720000,0,0.42287520,0.01427427,-0.01248998,0,0.06340000,,,0,467.0000,44.0000,-39.0000,0,1442.00,46.00,-40.00,0,6150.00,110.00,-130.00,0,1.240000,0.050000,-0.046000,0,0.1800,0.1300,-0.1300,0
TOI-5126 c,17.89990000000,0.00180000000,-0.00130000000,0,0.34436673,0.01516641,-0.01427427,0,0.04470000,,,0,96.0000,9.0000,-8.0000,0,971.00,31.00,-27.00,0,6150.00,110.00,-130.00,0,1.240000,0.050000,-0.046000,0,0.1800,0.1300,-0.1300,0
TOI-5143 c,5.20971180000,0.00000320000,-0.00000390000,0,1.45000000,0.18000000,-0.12000000,0,,,,,158.1646,,,0,904.48,,,0,5183.00,125.00,-125.00,0,0.864000,0.040000,-0.033000,0,0.1070,0.0440,-0.0440,0
TOI-5153 b,20.33003000000,0.00007000000,-0.00007000000,0,1.06000000,0.04000000,-0.04000000,0,3.26000000,0.18000000,-0.17000000,0,49.5559,,,0,906.00,13.00,-13.00,0,6300.00,80.00,-80.00,0,1.240000,0.070000,-0.070000,0,0.1200,0.0800,-0.0800,0
TOI-5174 b,12.21428600000,,,0,0.47738507,,,0,0.07790000,,,0,100.9112,,,0,808.37,,,0,5643.77,145.87,-76.03,0,1.000000,0.137007,-0.113529,0,0.4150,0.0200,-0.0200,0
TOI-5181 A b,3.89222950000,0.00000230000,-0.00000230000,0,1.19100000,0.04000000,-0.03800000,0,1.04000000,0.17000000,-0.17000000,0,1053.0000,69.0000,-81.0000,0,1585.00,25.00,-32.00,0,6060.00,120.00,-140.00,0,1.250000,0.060000,-0.072000,0,0.2080,0.0780,-0.0780,0
TOI-519 b,1.26523280000,0.00000050000,-0.00000050000,0,1.03000000,0.03000000,-0.03000000,0,0.46300000,0.08200000,-0.08800000,0,54.0000,4.0000,-4.0000,0,687.00,14.00,-14.00,0,3322.00,49.00,-49.00,0,0.335000,0.008000,-0.008000,0,0.2700,0.0900,-0.0900,0
TOI-5205 b,1.63075700000,0.00000100000,-0.00000100000,0,1.03000000,0.03000000,-0.03000000,0,1.08000000,0.06000000,-0.06000000,0,49.0000,4.0000,-4.0000,0,737.00,15.00,-15.00,0,3430.00,54.00,-54.00,0,0.392000,0.015000,-0.015000,0,0.0000,,,0
TOI-521 b,1.54285047000,0.00000100000,-0.00000080000,0,0.17664407,0.01248998,-0.01248998,0,0.01667566,0.00314635,-0.00314635,0,66.0000,12.0000,-12.0000,0,794.00,35.00,-35.00,0,3544.00,100.00,-100.00,0,0.420000,0.030000,-0.030000,0,-0.1200,0.0800,-0.0800,0
TOI-5210 b,4.56610610000,0.00000240000,-0.00000230000,0,0.95700000,0.03200000,-0.02400000,0,0.25800000,0.04100000,-0.04100000,0,456.0000,27.0000,-29.0000,0,1286.00,19.00,-21.00,0,5723.00,95.00,-120.00,0,1.105000,0.063000,-0.068000,0,0.3240,0.0840,-0.0860,0
TOI-5218 b,4.29145200000,0.00000400000,-0.00000400000,0,0.87900000,0.03400000,-0.03400000,0,2.06715317,,,1,62.0000,6.0000,-6.0000,0,783.00,21.00,-21.00,0,4230.00,88.00,-88.00,0,0.739000,0.030000,-0.030000,0,0.4100,0.1200,-0.1200,0
TOI-5232 b,4.09666920000,0.00000670000,-0.00000670000,0,1.14000000,0.05100000,-0.04500000,0,2.34000000,0.16000000,-0.16000000,0,1193.8600,,,0,1772.00,40.00,-45.00,0,6500.00,180.00,-190.00,0,1.389000,0.068000,-0.075000,0,-0.1040,0.1100,-0.0860,0
TOI-5238 b,4.87217100000,,,0,0.46569801,,,0,0.07470000,,,0,195.9250,,,0,1042.00,,,0,5631.00,141.47,-99.75,0,1.000000,0.094187,-0.160889,0,,,,
TOI-5261 b,4.15097680000,0.00000680000,-0.00000680000,0,1.03500000,0.04200000,-0.04100000,0,11.49000000,0.43000000,-0.46000000,0,159.5920,,,0,1244.00,30.00,-25.00,0,5790.00,140.00,-120.00,0,1.037000,0.053000,-0.057000,0,0.2540,0.0760,-0.0770,0
TOI-5293 A b,2.93028900000,0.00000400000,-0.00000400000,0,1.06000000,0.04000000,-0.04000000,0,0.54000000,0.07000000,-0.07000000,0,34.6000,8.6000,-6.2000,0,675.00,42.00,-30.00,0,3586.00,88.00,-88.00,0,0.540000,0.020000,-0.020000,0,-0.0300,0.1200,-0.1200,0
TOI-530 b,6.38759700000,0.00001900000,-0.00001800000,0,0.83000000,0.06000000,-0.06000000,0,0.40000000,0.09000000,-0.10000000,0,14.2590,,,0,565.00,28.00,-31.00,0,3659.00,120.00,-120.00,0,0.530000,0.020000,-0.020000,0,0.3760,0.0950,-0.0950,0
TOI-5300 b,2.26219600000,0.00000300000,-0.00000300000,0,0.88000000,0.08000000,-0.08000000,0,0.60000000,0.10000000,-0.10000000,0,198.0000,6.0000,-6.0000,0,1043.00,67.00,-66.00,0,4610.00,207.00,-207.00,0,0.670000,0.020000,-0.020000,0,-0.1700,0.0700,-0.0700,0
TOI-5301 b,5.85885800000,0.00001600000,-0.00001600000,0,1.16800000,0.07600000,-0.07000000,0,3.72000000,0.37000000,-0.37000000,0,429.7940,,,0,1648.00,34.00,-31.00,0,6240.00,160.00,-160.00,0,1.483000,0.081000,-0.140000,0,0.0300,0.1300,-0.1100,0
TOI-5319 b,4.07853000000,0.00000800000,-0.00000800000,0,0.25247612,0.05085208,-0.05263637,0,0.02640000,,,0,38.7885,,,0,695.00,,,0,3580.00,124.25,-124.25,0,0.500000,0.096000,-0.096000,0,,,,
TOI-532 b,2.32665080000,0.00000300000,-0.00000300000,0,0.51922652,0.01695069,-0.01695069,0,0.19350064,0.03051961,-0.02926107,0,94.1000,8.0000,-8.0000,0,867.00,18.00,-18.00,0,3927.00,37.00,-37.00,0,0.639000,0.023000,-0.023000,0,0.3380,0.0720,-0.0660,0
TOI-5322 b,5.42332070000,0.00000390000,-0.00000380000,0,1.48200000,0.03100000,-0.02700000,0,0.57900000,0.08100000,-0.08100000,0,554.0000,35.0000,-30.0000,0,1350.00,21.00,-19.00,0,5692.00,87.00,-83.00,0,0.998000,0.051000,-0.046000,0,-0.0480,0.0420,-0.0770,0
TOI-5340 b,4.93943920000,0.00000710000,-0.00000720000,0,1.34500000,0.05100000,-0.04900000,0,0.85000000,0.25000000,-0.25000000,0,1004.0000,68.0000,-72.0000,0,1566.00,26.00,-29.00,0,5990.00,130.00,-150.00,0,1.350000,0.070000,-0.150000,0,0.2080,0.0810,-0.0820,0
